sample_id,metric,page,value,numeric_presence,scope,unit
002046.SZ:2023,liabilities,78,2058980870.75,True,consolidated,CNY yuan
002046.SZ:2023,equity,79,3192741478.11,True,consolidated,CNY yuan
002046.SZ:2023,revenue,81,3435996387.27,True,consolidated,CNY yuan
002046.SZ:2023,management_expense,81,255878724.76,True,consolidated,CNY yuan
002046.SZ:2023,operating_profit,82,235184899.69,True,consolidated,CNY yuan
002046.SZ:2023,net_profit,82,238322764.09,True,consolidated,CNY yuan
002046.SZ:2023,ocf,85,291387842.15,True,consolidated,CNY yuan
002050.SZ:2023,receivables,86,5228117225.57,True,consolidated,CNY yuan
002050.SZ:2023,inventory,87,4334875287.86,True,consolidated,CNY yuan
002050.SZ:2023,current_assets,87,18755703565.41,True,consolidated,CNY yuan
002050.SZ:2023,assets,87,27961214156.28,True,consolidated,CNY yuan
002050.SZ:2023,current_liabilities,88,9455923933.86,True,consolidated,CNY yuan
002050.SZ:2023,liabilities,88,14841913965.46,True,consolidated,CNY yuan
002050.SZ:2023,equity,89,13119300190.82,True,consolidated,CNY yuan
002050.SZ:2023,revenue,91,21347549741.00,True,consolidated,CNY yuan
002050.SZ:2023,management_expense,91,1266974971.99,True,consolidated,CNY yuan
002050.SZ:2023,operating_profit,92,3066901315.60,True,consolidated,CNY yuan
002050.SZ:2023,net_profit,92,2608051624.02,True,consolidated,CNY yuan
002050.SZ:2023,ocf,94,2509666490.56,True,consolidated,CNY yuan
002053.SZ:2023,receivables,147,1121534606.58,True,consolidated,CNY yuan
002053.SZ:2023,inventory,148,98866263.82,True,consolidated,CNY yuan
002053.SZ:2023,current_assets,148,4357531509.38,True,consolidated,CNY yuan
002053.SZ:2023,assets,148,13363259186.17,True,consolidated,CNY yuan
002053.SZ:2023,current_liabilities,149,2561932208.18,True,consolidated,CNY yuan
002053.SZ:2023,liabilities,149,5629166496.56,True,consolidated,CNY yuan
002053.SZ:2023,equity,150,7734092689.61,True,consolidated,CNY yuan
002053.SZ:2023,revenue,152,2612071533.37,True,consolidated,CNY yuan
002053.SZ:2023,management_expense,152,316546993.13,True,consolidated,CNY yuan
002053.SZ:2023,operating_profit,153,355914783.02,True,consolidated,CNY yuan
002053.SZ:2023,net_profit,153,275001816.50,True,consolidated,CNY yuan
002053.SZ:2023,ocf,156,800066799.32,True,consolidated,CNY yuan
002056.SZ:2023,receivables,73,2250797670.40,True,consolidated,CNY yuan
002056.SZ:2023,inventory,73,2036271372.47,True,consolidated,CNY yuan
002056.SZ:2023,current_assets,73,11709340593.83,True,consolidated,CNY yuan
002056.SZ:2023,assets,74,17609892841.81,True,consolidated,CNY yuan
002056.SZ:2023,current_liabilities,74,9482126759.39,True,consolidated,CNY yuan
002056.SZ:2023,liabilities,75,9838490783.25,True,consolidated,CNY yuan
002056.SZ:2023,equity,75,7771402058.56,True,consolidated,CNY yuan
002056.SZ:2023,revenue,78,19450638161.91,True,consolidated,CNY yuan
002056.SZ:2023,management_expense,78,496784387.21,True,consolidated,CNY yuan
002056.SZ:2023,operating_profit,78,1769165662.92,True,consolidated,CNY yuan
002056.SZ:2023,net_profit,79,1668112284.12,True,consolidated,CNY yuan
002056.SZ:2023,ocf,81,2886547469.19,True,consolidated,CNY yuan
002064.SZ:2023,receivables,113,2121868941.13,True,consolidated,CNY yuan
002064.SZ:2023,inventory,113,2839615037.30,True,consolidated,CNY yuan
002064.SZ:2023,current_assets,113,18668150633.09,True,consolidated,CNY yuan
002064.SZ:2023,assets,114,32754768551.67,True,consolidated,CNY yuan
002064.SZ:2023,current_liabilities,114,6964214979.67,True,consolidated,CNY yuan
002064.SZ:2023,liabilities,115,9607374082.85,True,consolidated,CNY yuan
002064.SZ:2023,equity,115,23147394468.82,True,consolidated,CNY yuan
002064.SZ:2023,revenue,117,25884105588.87,True,consolidated,CNY yuan
002064.SZ:2023,management_expense,118,449063797.83,True,consolidated,CNY yuan
002064.SZ:2023,operating_profit,118,3203159058.94,True,consolidated,CNY yuan
002064.SZ:2023,net_profit,118,2841940108.49,True,consolidated,CNY yuan
002064.SZ:2023,ocf,121,2569793589.44,True,consolidated,CNY yuan
002092.SZ:2023,receivables,141,2406336720.55,True,consolidated,CNY yuan
002092.SZ:2023,inventory,141,3512118088.18,True,consolidated,CNY yuan
002092.SZ:2023,current_assets,142,23595995364.82,True,consolidated,CNY yuan
002092.SZ:2023,assets,142,80381863925.02,True,consolidated,CNY yuan
002092.SZ:2023,current_liabilities,143,33665935021.26,True,consolidated,CNY yuan
002092.SZ:2023,liabilities,144,47438590722.72,True,consolidated,CNY yuan
002092.SZ:2023,equity,145,32943273202.30,True,consolidated,CNY yuan
002092.SZ:2023,revenue,148,55910544891.54,True,consolidated,CNY yuan
002092.SZ:2023,management_expense,149,1262019455.96,True,consolidated,CNY yuan
002092.SZ:2023,operating_profit,150,1403285952.63,True,consolidated,CNY yuan
002092.SZ:2023,net_profit,150,1095852579.14,True,consolidated,CNY yuan
002092.SZ:2023,ocf,156,5325014405.71,True,consolidated,CNY yuan
002110.SZ:2023,receivables,110,40132094.36,True,consolidated,CNY yuan
002110.SZ:2023,inventory,110,2944039720.08,True,consolidated,CNY yuan
002110.SZ:2023,current_assets,110,19105481363.47,True,consolidated,CNY yuan
002110.SZ:2023,assets,110,46324713184.54,True,consolidated,CNY yuan
002110.SZ:2023,current_liabilities,111,22827532519.12,True,consolidated,CNY yuan
002110.SZ:2023,liabilities,111,24915054548.01,True,consolidated,CNY yuan
002110.SZ:2023,equity,112,21409658636.53,True,consolidated,CNY yuan
002110.SZ:2023,revenue,114,51657970223.67,True,consolidated,CNY yuan
002110.SZ:2023,management_expense,114,677557093.11,True,consolidated,CNY yuan
002110.SZ:2023,operating_profit,115,386314568.55,True,consolidated,CNY yuan
002110.SZ:2023,net_profit,115,150025073.47,True,consolidated,CNY yuan
002110.SZ:2023,ocf,118,-896796330.63,True,consolidated,CNY yuan
002112.SZ:2023,receivables,54,566158798.90,True,consolidated,CNY yuan
002112.SZ:2023,inventory,54,394318477.54,True,consolidated,CNY yuan
002112.SZ:2023,current_assets,54,1219109871.35,True,consolidated,CNY yuan
002112.SZ:2023,assets,55,1588402638.32,True,consolidated,CNY yuan
002112.SZ:2023,current_liabilities,55,1068798054.57,True,consolidated,CNY yuan
002112.SZ:2023,liabilities,56,1135905261.43,True,consolidated,CNY yuan
002112.SZ:2023,equity,56,452497376.89,True,consolidated,CNY yuan
002112.SZ:2023,revenue,58,1306950722.31,True,consolidated,CNY yuan
002112.SZ:2023,management_expense,59,35101402.76,True,consolidated,CNY yuan
002112.SZ:2023,operating_profit,59,43128105.83,True,consolidated,CNY yuan
002112.SZ:2023,net_profit,59,42682241.69,True,consolidated,CNY yuan
002112.SZ:2023,ocf,62,-58898134.22,True,consolidated,CNY yuan
002117.SZ:2023,receivables,51,222150689.46,True,consolidated,CNY yuan
002117.SZ:2023,inventory,51,173286897.39,True,consolidated,CNY yuan
002117.SZ:2023,current_assets,51,1313695836.24,True,consolidated,CNY yuan
002117.SZ:2023,assets,52,2241209053.15,True,consolidated,CNY yuan
002117.SZ:2023,current_liabilities,52,648859951.03,True,consolidated,CNY yuan
002117.SZ:2023,liabilities,53,687382235.69,True,consolidated,CNY yuan
002117.SZ:2023,equity,53,1553826817.46,True,consolidated,CNY yuan
002117.SZ:2023,revenue,55,1064972856.25,True,consolidated,CNY yuan
002117.SZ:2023,management_expense,56,93373574.59,True,consolidated,CNY yuan
002117.SZ:2023,operating_profit,56,150825367.10,True,consolidated,CNY yuan
002117.SZ:2023,net_profit,56,136442715.61,True,consolidated,CNY yuan
002117.SZ:2023,ocf,59,160397604.03,True,consolidated,CNY yuan
002120.SZ:2023,receivables,104,1367460501.49,True,consolidated,CNY yuan
002120.SZ:2023,inventory,104,208392916.02,True,consolidated,CNY yuan
002120.SZ:2023,current_assets,104,12917606463.10,True,consolidated,CNY yuan
002120.SZ:2023,assets,105,38072511743.88,True,consolidated,CNY yuan
002120.SZ:2023,current_liabilities,106,13022677303.36,True,consolidated,CNY yuan
002120.SZ:2023,liabilities,106,20988999768.37,True,consolidated,CNY yuan
002120.SZ:2023,equity,107,17083511975.51,True,consolidated,CNY yuan
002120.SZ:2023,revenue,110,47433735496.37,True,consolidated,CNY yuan
002120.SZ:2023,management_expense,110,1553292575.72,True,consolidated,CNY yuan
002120.SZ:2023,operating_profit,111,1973319299.02,True,consolidated,CNY yuan
002120.SZ:2023,net_profit,111,1501323186.27,True,consolidated,CNY yuan
002120.SZ:2023,ocf,114,5290812742.95,True,consolidated,CNY yuan
002121.SZ:2023,receivables,81,1365816980.03,True,consolidated,CNY yuan
002121.SZ:2023,inventory,81,1158751182.58,True,consolidated,CNY yuan
002121.SZ:2023,current_assets,81,4224700362.86,True,consolidated,CNY yuan
002121.SZ:2023,assets,82,8797291463.42,True,consolidated,CNY yuan
002121.SZ:2023,current_liabilities,82,7251947893.44,True,consolidated,CNY yuan
002121.SZ:2023,liabilities,83,8103401454.93,True,consolidated,CNY yuan
002121.SZ:2023,equity,83,693890008.49,True,consolidated,CNY yuan
002121.SZ:2023,revenue,85,3538816296.93,True,consolidated,CNY yuan
002121.SZ:2023,management_expense,86,253598287.76,True,consolidated,CNY yuan
002121.SZ:2023,operating_profit,86,-147771368.19,True,consolidated,CNY yuan
002121.SZ:2023,net_profit,86,-119272820.49,True,consolidated,CNY yuan
002121.SZ:2023,ocf,89,443784621.93,True,consolidated,CNY yuan
002125.SZ:2023,receivables,86,412016842.05,True,consolidated,CNY yuan
002125.SZ:2023,inventory,86,645855574.87,True,consolidated,CNY yuan
002125.SZ:2023,current_assets,86,1991289934.69,True,consolidated,CNY yuan
002125.SZ:2023,assets,87,5134447718.55,True,consolidated,CNY yuan
002125.SZ:2023,current_liabilities,87,1693528592.95,True,consolidated,CNY yuan
002125.SZ:2023,liabilities,88,2707333006.13,True,consolidated,CNY yuan
002125.SZ:2023,equity,88,2427114712.42,True,consolidated,CNY yuan
002125.SZ:2023,revenue,90,2100302864.42,True,consolidated,CNY yuan
002125.SZ:2023,management_expense,91,156649565.94,True,consolidated,CNY yuan
002125.SZ:2023,operating_profit,91,434139726.58,True,consolidated,CNY yuan
002125.SZ:2023,net_profit,91,403403110.09,True,consolidated,CNY yuan
002125.SZ:2023,ocf,94,240713079.28,True,consolidated,CNY yuan
002140.SZ:2023,receivables,113,723680220.85,True,consolidated,CNY yuan
002140.SZ:2023,inventory,113,151934081.78,True,consolidated,CNY yuan
002140.SZ:2023,current_assets,113,8273921448.46,True,consolidated,CNY yuan
002140.SZ:2023,assets,114,11747967687.96,True,consolidated,CNY yuan
002140.SZ:2023,current_liabilities,114,6505849447.91,True,consolidated,CNY yuan
002140.SZ:2023,liabilities,115,7807010683.60,True,consolidated,CNY yuan
002140.SZ:2023,equity,115,3940957004.36,True,consolidated,CNY yuan
002140.SZ:2023,revenue,117,6234035308.72,True,consolidated,CNY yuan
002140.SZ:2023,management_expense,118,108774566.10,True,consolidated,CNY yuan
002140.SZ:2023,operating_profit,118,352721813.11,True,consolidated,CNY yuan
002140.SZ:2023,net_profit,118,301459873.28,True,consolidated,CNY yuan
002140.SZ:2023,ocf,121,437815728.73,True,consolidated,CNY yuan
002141.SZ:2023,receivables,65,23255540.52,True,consolidated,CNY yuan
002141.SZ:2023,inventory,65,30371582.36,True,consolidated,CNY yuan
002141.SZ:2023,current_assets,65,761626922.95,True,consolidated,CNY yuan
002141.SZ:2023,assets,66,1343332102.28,True,consolidated,CNY yuan
002141.SZ:2023,current_liabilities,67,98238788.49,True,consolidated,CNY yuan
002141.SZ:2023,liabilities,67,124403793.49,True,consolidated,CNY yuan
002141.SZ:2023,equity,67,1218928308.79,True,consolidated,CNY yuan
002141.SZ:2023,revenue,69,885746851.76,True,consolidated,CNY yuan
002141.SZ:2023,management_expense,70,90774266.40,True,consolidated,CNY yuan
002141.SZ:2023,operating_profit,70,225296769.85,True,consolidated,CNY yuan
002141.SZ:2023,net_profit,70,237352097.59,True,consolidated,CNY yuan
002141.SZ:2023,ocf,72,20900600.38,True,consolidated,CNY yuan
002154.SZ:2023,receivables,76,605616292.05,True,consolidated,CNY yuan
002154.SZ:2023,inventory,76,1179016835.76,True,consolidated,CNY yuan
002154.SZ:2023,current_assets,76,3667116896.15,True,consolidated,CNY yuan
002154.SZ:2023,assets,77,5990458688.35,True,consolidated,CNY yuan
002154.SZ:2023,current_liabilities,77,1831988116.97,True,consolidated,CNY yuan
002154.SZ:2023,liabilities,78,1941639679.17,True,consolidated,CNY yuan
002154.SZ:2023,equity,78,4048819009.18,True,consolidated,CNY yuan
002154.SZ:2023,revenue,80,4312763563.85,True,consolidated,CNY yuan
002154.SZ:2023,management_expense,81,279096239.90,True,consolidated,CNY yuan
002154.SZ:2023,operating_profit,81,603519720.11,True,consolidated,CNY yuan
002154.SZ:2023,net_profit,81,476047470.59,True,consolidated,CNY yuan
002154.SZ:2023,ocf,84,515309797.86,True,consolidated,CNY yuan
002160.SZ:2023,receivables,68,1479396339.92,True,consolidated,CNY yuan
002160.SZ:2023,inventory,68,2139834246.42,True,consolidated,CNY yuan
002160.SZ:2023,current_assets,68,5747377850.90,True,consolidated,CNY yuan
002160.SZ:2023,assets,69,8370560896.88,True,consolidated,CNY yuan
002160.SZ:2023,current_liabilities,69,4464634180.23,True,consolidated,CNY yuan
002160.SZ:2023,liabilities,69,4781317805.24,True,consolidated,CNY yuan
002160.SZ:2023,equity,70,3589243091.64,True,consolidated,CNY yuan
002160.SZ:2023,revenue,72,6784808655.03,True,consolidated,CNY yuan
002160.SZ:2023,management_expense,72,159225173.69,True,consolidated,CNY yuan
002160.SZ:2023,operating_profit,73,-361719430.97,True,consolidated,CNY yuan
002160.SZ:2023,net_profit,73,-371706311.90,True,consolidated,CNY yuan
002160.SZ:2023,ocf,76,-143001619.31,True,consolidated,CNY yuan
002169.SZ:2023,receivables,125,988375567.95,True,consolidated,CNY yuan
002169.SZ:2023,inventory,125,504989193.04,True,consolidated,CNY yuan
002169.SZ:2023,current_assets,125,2930397175.77,True,consolidated,CNY yuan
002169.SZ:2023,assets,125,6436817013.97,True,consolidated,CNY yuan
002169.SZ:2023,current_liabilities,126,2611620693.27,True,consolidated,CNY yuan
002169.SZ:2023,liabilities,126,3008897658.34,True,consolidated,CNY yuan
002169.SZ:2023,equity,127,3427919355.63,True,consolidated,CNY yuan
002169.SZ:2023,revenue,129,2351960733.79,True,consolidated,CNY yuan
002169.SZ:2023,management_expense,129,167094858.35,True,consolidated,CNY yuan
002169.SZ:2023,operating_profit,130,72965652.89,True,consolidated,CNY yuan
002169.SZ:2023,net_profit,130,32105534.39,True,consolidated,CNY yuan
002169.SZ:2023,ocf,133,225227277.94,True,consolidated,CNY yuan
002181.SZ:2023,receivables,76,96895366.38,True,consolidated,CNY yuan
002181.SZ:2023,inventory,77,58596246.65,True,consolidated,CNY yuan
002181.SZ:2023,current_assets,77,1579820278.48,True,consolidated,CNY yuan
002181.SZ:2023,assets,77,5554468303.80,True,consolidated,CNY yuan
002181.SZ:2023,current_liabilities,78,421000705.34,True,consolidated,CNY yuan
002181.SZ:2023,liabilities,78,1064378357.29,True,consolidated,CNY yuan
002181.SZ:2023,equity,78,4490089946.51,True,consolidated,CNY yuan
002181.SZ:2023,revenue,81,546143993.63,True,consolidated,CNY yuan
002181.SZ:2023,management_expense,81,133463857.63,True,consolidated,CNY yuan
002181.SZ:2023,operating_profit,81,43464136.45,True,consolidated,CNY yuan
002181.SZ:2023,net_profit,82,44423474.43,True,consolidated,CNY yuan
002181.SZ:2023,ocf,85,-527895315.17,True,consolidated,CNY yuan
002185.SZ:2023,receivables,83,1700515939.61,True,consolidated,CNY yuan
002185.SZ:2023,inventory,83,2253772343.44,True,consolidated,CNY yuan
002185.SZ:2023,current_assets,83,9901108922.33,True,consolidated,CNY yuan
002185.SZ:2023,assets,84,30971431803.80,True,consolidated,CNY yuan
002185.SZ:2023,current_liabilities,84,8151019222.65,True,consolidated,CNY yuan
002185.SZ:2023,liabilities,85,11773015112.33,True,consolidated,CNY yuan
002185.SZ:2023,equity,85,19198416691.47,True,consolidated,CNY yuan
002185.SZ:2023,revenue,87,11905960519.12,True,consolidated,CNY yuan
002185.SZ:2023,management_expense,88,568827078.74,True,consolidated,CNY yuan
002185.SZ:2023,operating_profit,88,1076897219.75,True,consolidated,CNY yuan
002185.SZ:2023,net_profit,88,1022618589.00,True,consolidated,CNY yuan
002185.SZ:2023,ocf,90,2877164434.94,True,consolidated,CNY yuan
002198.SZ:2023,receivables,83,146026800.41,True,consolidated,CNY yuan
002198.SZ:2023,inventory,83,82284816.35,True,consolidated,CNY yuan
002198.SZ:2023,current_assets,83,557432509.74,True,consolidated,CNY yuan
002198.SZ:2023,assets,84,846650977.26,True,consolidated,CNY yuan
002198.SZ:2023,current_liabilities,84,82947126.75,True,consolidated,CNY yuan
002198.SZ:2023,liabilities,85,118232962.76,True,consolidated,CNY yuan
002198.SZ:2023,equity,85,728418014.50,True,consolidated,CNY yuan
002198.SZ:2023,revenue,87,659195732.41,True,consolidated,CNY yuan
002198.SZ:2023,management_expense,88,43733214.35,True,consolidated,CNY yuan
002198.SZ:2023,operating_profit,88,53884343.16,True,consolidated,CNY yuan
002198.SZ:2023,net_profit,88,43934703.72,True,consolidated,CNY yuan
002198.SZ:2023,ocf,91,27154401.73,True,consolidated,CNY yuan
002212.SZ:2023,receivables,122,2746782310.98,True,consolidated,CNY yuan
002212.SZ:2023,inventory,122,572930826.18,True,consolidated,CNY yuan
002212.SZ:2023,current_assets,122,4842904218.70,True,consolidated,CNY yuan
002212.SZ:2023,assets,123,11985841800.54,True,consolidated,CNY yuan
002212.SZ:2023,current_liabilities,123,2000290477.65,True,consolidated,CNY yuan
002212.SZ:2023,liabilities,124,2205033949.19,True,consolidated,CNY yuan
002212.SZ:2023,equity,124,9780807851.35,True,consolidated,CNY yuan
002212.SZ:2023,revenue,126,3543003938.99,True,consolidated,CNY yuan
002212.SZ:2023,management_expense,127,322204871.91,True,consolidated,CNY yuan
002212.SZ:2023,operating_profit,127,244968206.36,True,consolidated,CNY yuan
002212.SZ:2023,net_profit,127,205204287.03,True,consolidated,CNY yuan
002212.SZ:2023,ocf,130,-271077474.97,True,consolidated,CNY yuan
002223.SZ:2023,receivables,80,646765672.44,True,consolidated,CNY yuan
002223.SZ:2023,inventory,80,1508980710.39,True,consolidated,CNY yuan
002223.SZ:2023,current_assets,80,9873149047.46,True,consolidated,CNY yuan
002223.SZ:2023,assets,81,15095211328.39,True,consolidated,CNY yuan
002223.SZ:2023,current_liabilities,81,3186156606.96,True,consolidated,CNY yuan
002223.SZ:2023,liabilities,81,5028778755.54,True,consolidated,CNY yuan
002223.SZ:2023,equity,82,10066432572.85,True,consolidated,CNY yuan
002223.SZ:2023,revenue,84,7101679159.74,True,consolidated,CNY yuan
002223.SZ:2023,management_expense,84,420342838.08,True,consolidated,CNY yuan
002223.SZ:2023,operating_profit,85,1841803568.59,True,consolidated,CNY yuan
002223.SZ:2023,net_profit,85,1572689889.13,True,consolidated,CNY yuan
002223.SZ:2023,ocf,88,2304919408.76,True,consolidated,CNY yuan
002224.SZ:2023,receivables,64,77183166.37,True,consolidated,CNY yuan
002224.SZ:2023,inventory,64,298076482.20,True,consolidated,CNY yuan
002224.SZ:2023,current_assets,65,1696002221.27,True,consolidated,CNY yuan
002224.SZ:2023,assets,65,3018414319.42,True,consolidated,CNY yuan
002224.SZ:2023,current_liabilities,66,198580186.48,True,consolidated,CNY yuan
002224.SZ:2023,liabilities,66,507636059.66,True,consolidated,CNY yuan
002224.SZ:2023,equity,66,2510778259.76,True,consolidated,CNY yuan
002224.SZ:2023,revenue,69,864560009.48,True,consolidated,CNY yuan
002224.SZ:2023,management_expense,69,90847302.52,True,consolidated,CNY yuan
002224.SZ:2023,operating_profit,69,83546594.85,True,consolidated,CNY yuan
002224.SZ:2023,net_profit,70,67250279.51,True,consolidated,CNY yuan
002224.SZ:2023,ocf,72,89783410.95,True,consolidated,CNY yuan
002227.SZ:2023,receivables,89,120436869.47,True,consolidated,CNY yuan
002227.SZ:2023,inventory,89,187415190.97,True,consolidated,CNY yuan
002227.SZ:2023,current_assets,89,629887304.69,True,consolidated,CNY yuan
002227.SZ:2023,assets,90,1554735492.66,True,consolidated,CNY yuan
002227.SZ:2023,current_liabilities,91,228127528.76,True,consolidated,CNY yuan
002227.SZ:2023,liabilities,92,454354195.16,True,consolidated,CNY yuan
002227.SZ:2023,equity,92,1100381297.50,True,consolidated,CNY yuan
002227.SZ:2023,revenue,95,311918353.19,True,consolidated,CNY yuan
002227.SZ:2023,management_expense,96,38222567.93,True,consolidated,CNY yuan
002227.SZ:2023,operating_profit,96,-40054755.00,True,consolidated,CNY yuan
002227.SZ:2023,net_profit,96,-40633086.42,True,consolidated,CNY yuan
002227.SZ:2023,ocf,100,-41668781.51,True,consolidated,CNY yuan
002246.SZ:2023,receivables,96,474667879.50,True,consolidated,CNY yuan
002246.SZ:2023,inventory,96,428004832.38,True,consolidated,CNY yuan
002246.SZ:2023,current_assets,96,3202913107.56,True,consolidated,CNY yuan
002246.SZ:2023,assets,97,4723608369.47,True,consolidated,CNY yuan
002246.SZ:2023,current_liabilities,97,1548959682.68,True,consolidated,CNY yuan
002246.SZ:2023,liabilities,98,1688670876.39,True,consolidated,CNY yuan
002246.SZ:2023,equity,98,3034937493.08,True,consolidated,CNY yuan
002246.SZ:2023,revenue,100,2558664885.79,True,consolidated,CNY yuan
002246.SZ:2023,management_expense,101,241925072.60,True,consolidated,CNY yuan
002246.SZ:2023,operating_profit,101,90859942.49,True,consolidated,CNY yuan
002246.SZ:2023,net_profit,101,88888352.62,True,consolidated,CNY yuan
002246.SZ:2023,ocf,104,109020551.57,True,consolidated,CNY yuan
002249.SZ:2023,receivables,87,2327696406.74,True,consolidated,CNY yuan
002249.SZ:2023,inventory,87,2433494085.60,True,consolidated,CNY yuan
002249.SZ:2023,current_assets,87,9777451056.44,True,consolidated,CNY yuan
002249.SZ:2023,assets,88,15161564990.43,True,consolidated,CNY yuan
002249.SZ:2023,current_liabilities,88,5662454666.13,True,consolidated,CNY yuan
002249.SZ:2023,liabilities,89,6748889012.81,True,consolidated,CNY yuan
002249.SZ:2023,equity,89,8412675977.62,True,consolidated,CNY yuan
002249.SZ:2023,revenue,91,10930143732.83,True,consolidated,CNY yuan
002249.SZ:2023,management_expense,91,739918721.29,True,consolidated,CNY yuan
002249.SZ:2023,operating_profit,92,591481384.17,True,consolidated,CNY yuan
002249.SZ:2023,net_profit,92,424841716.90,True,consolidated,CNY yuan
002249.SZ:2023,ocf,94,1426093930.45,True,consolidated,CNY yuan
002254.SZ:2023,receivables,93,166957395.45,True,consolidated,CNY yuan
002254.SZ:2023,inventory,93,718962574.09,True,consolidated,CNY yuan
002254.SZ:2023,current_assets,93,4056447744.43,True,consolidated,CNY yuan
002254.SZ:2023,assets,94,10033134313.78,True,consolidated,CNY yuan
002254.SZ:2023,current_liabilities,94,4002505448.12,True,consolidated,CNY yuan
002254.SZ:2023,liabilities,95,5430167150.10,True,consolidated,CNY yuan
002254.SZ:2023,equity,95,4602967163.68,True,consolidated,CNY yuan
002254.SZ:2023,revenue,97,3750126957.02,True,consolidated,CNY yuan
002254.SZ:2023,management_expense,98,209345285.51,True,consolidated,CNY yuan
002254.SZ:2023,operating_profit,98,522669473.39,True,consolidated,CNY yuan
002254.SZ:2023,net_profit,98,484833482.20,True,consolidated,CNY yuan
002254.SZ:2023,ocf,100,472161645.63,True,consolidated,CNY yuan
002255.SZ:2023,receivables,79,932999273.03,True,consolidated,CNY yuan
002255.SZ:2023,inventory,79,1365795861.54,True,consolidated,CNY yuan
002255.SZ:2023,current_assets,79,4037136735.22,True,consolidated,CNY yuan
002255.SZ:2023,assets,80,6005094610.33,True,consolidated,CNY yuan
002255.SZ:2023,current_liabilities,80,2431353481.01,True,consolidated,CNY yuan
002255.SZ:2023,liabilities,81,2601704747.93,True,consolidated,CNY yuan
002255.SZ:2023,equity,81,3403389862.40,True,consolidated,CNY yuan
002255.SZ:2023,revenue,83,2364807791.16,True,consolidated,CNY yuan
002255.SZ:2023,management_expense,83,88387812.26,True,consolidated,CNY yuan
002255.SZ:2023,operating_profit,84,370419069.59,True,consolidated,CNY yuan
002255.SZ:2023,net_profit,84,349428587.22,True,consolidated,CNY yuan
002255.SZ:2023,ocf,87,498009072.67,True,consolidated,CNY yuan
002256.SZ:2023,receivables,74,154434647.09,True,consolidated,CNY yuan
002256.SZ:2023,inventory,74,18256585.06,True,consolidated,CNY yuan
002256.SZ:2023,current_assets,74,633898615.44,True,consolidated,CNY yuan
002256.SZ:2023,assets,74,1961749336.18,True,consolidated,CNY yuan
002256.SZ:2023,current_liabilities,75,639311987.31,True,consolidated,CNY yuan
002256.SZ:2023,liabilities,75,728083351.87,True,consolidated,CNY yuan
002256.SZ:2023,equity,76,1233665984.31,True,consolidated,CNY yuan
002256.SZ:2023,revenue,78,301322691.90,True,consolidated,CNY yuan
002256.SZ:2023,management_expense,78,210113660.01,True,consolidated,CNY yuan
002256.SZ:2023,operating_profit,79,-117616546.12,True,consolidated,CNY yuan
002256.SZ:2023,net_profit,79,-27504179.20,True,consolidated,CNY yuan
002256.SZ:2023,ocf,82,15331327.97,True,consolidated,CNY yuan
002265.SZ:2023,receivables,69,719259157.49,True,consolidated,CNY yuan
002265.SZ:2023,inventory,69,864227317.39,True,consolidated,CNY yuan
002265.SZ:2023,current_assets,69,4179582277.63,True,consolidated,CNY yuan
002265.SZ:2023,assets,70,7117297428.03,True,consolidated,CNY yuan
002265.SZ:2023,current_liabilities,70,4286500459.02,True,consolidated,CNY yuan
002265.SZ:2023,liabilities,71,4989657147.37,True,consolidated,CNY yuan
002265.SZ:2023,equity,71,2127640280.66,True,consolidated,CNY yuan
002265.SZ:2023,revenue,73,4255879554.85,True,consolidated,CNY yuan
002265.SZ:2023,management_expense,74,292743614.96,True,consolidated,CNY yuan
002265.SZ:2023,operating_profit,74,232125625.87,True,consolidated,CNY yuan
002265.SZ:2023,net_profit,74,228865506.02,True,consolidated,CNY yuan
002265.SZ:2023,ocf,77,-543962816.89,True,consolidated,CNY yuan
002267.SZ:2023,receivables,70,265785771.11,True,consolidated,CNY yuan
002267.SZ:2023,inventory,70,187859814.80,True,consolidated,CNY yuan
002267.SZ:2023,current_assets,70,1889886431.64,True,consolidated,CNY yuan
002267.SZ:2023,assets,71,12997982822.68,True,consolidated,CNY yuan
002267.SZ:2023,current_liabilities,71,5249995636.36,True,consolidated,CNY yuan
002267.SZ:2023,liabilities,72,6408783482.05,True,consolidated,CNY yuan
002267.SZ:2023,equity,72,6589199340.63,True,consolidated,CNY yuan
002267.SZ:2023,revenue,74,8505667254.60,True,consolidated,CNY yuan
002267.SZ:2023,management_expense,75,174043291.40,True,consolidated,CNY yuan
002267.SZ:2023,operating_profit,75,765950497.77,True,consolidated,CNY yuan
002267.SZ:2023,net_profit,75,632922645.87,True,consolidated,CNY yuan
002267.SZ:2023,ocf,78,1125433671.94,True,consolidated,CNY yuan
002271.SZ:2023,receivables,198,10878566767.30,True,consolidated,CNY yuan
002271.SZ:2023,inventory,198,1574778289.08,True,consolidated,CNY yuan
002271.SZ:2023,current_assets,198,32346290148.18,True,consolidated,CNY yuan
002271.SZ:2023,assets,199,50555779624.44,True,consolidated,CNY yuan
002271.SZ:2023,current_liabilities,199,21961400110.46,True,consolidated,CNY yuan
002271.SZ:2023,liabilities,200,23367294474.66,True,consolidated,CNY yuan
002271.SZ:2023,equity,200,27188485149.78,True,consolidated,CNY yuan
002271.SZ:2023,revenue,202,31213835246.24,True,consolidated,CNY yuan
