sample_id,firm_id,origin,industry_status,industry_code,industry_public_date,industry_source_page,industry_source_url,baseline_st_name_evidence,baseline_st,st_source_url,st_source_public_date,baseline_quarter,baseline_audit,baseline_status,available_financial_facts,annual_missing,quarterly_missing,completeness_status,screening_status,analytical_eligible
002747.SZ:2019,002747.SZ,2019-05-01,pass_preorigin_classification,C40,2019-04-19,56,https://www.csrc.gov.cn/csrc/c100103/c1451999/1451999/files/1616066680642_59642.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002747.SZ:2020,002747.SZ,2020-05-01,pass_preorigin_classification,C40,2020-04-14,59,https://www.csrc.gov.cn/csrc/c100103/c1451995/1451995/files/1616066675411_69786.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002747.SZ:2021,002747.SZ,2021-05-01,pass_preorigin_classification,C40,2021-04-14,66,https://www.csrc.gov.cn/csrc/c100103/c29a6845e0d0b4912adcc1cdfa5f679eb/29a6845e0d0b4912adcc1cdfa5f679eb/files/1629362473789_90940.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002747.SZ:2022,002747.SZ,2022-05-01,pass_preorigin_classification,C40,2021-11-10,71,https://www.csrc.gov.cn/csrc/c100103/c1558619/1558619/files/1638277734844_11692.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002747.SZ:2023,002747.SZ,2023-05-01,pending,,,,,0,,,,,,pending,0,,,pending_source_review,pending,0
002747.SZ:2024,002747.SZ,2024-05-01,pass_preorigin_classification,C34,2024-04-03,27,https://sp.capco.org.cn:82/file/202603/hangyefenlei/2023xiaban/2023xiabangupiaodaima.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002747.SZ:2025,002747.SZ,2025-05-01,pass_preorigin_classification,C34,2025-04-18,25,https://sp.capco.org.cn:82/file/202603/hangyefenlei/2024xiaban/hangyefenleigupiaodaima.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002748.SZ:2018,002748.SZ,2018-05-01,pass_preorigin_classification,C26,2018-01-19,13,https://www.csrc.gov.cn/csrc/c100103/c1452004/1452004/files/1616066687576_64273.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002748.SZ:2019,002748.SZ,2019-05-01,pass_preorigin_classification,C26,2019-04-19,13,https://www.csrc.gov.cn/csrc/c100103/c1451999/1451999/files/1616066680642_59642.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002748.SZ:2020,002748.SZ,2020-05-01,pass_preorigin_classification,C26,2020-04-14,13,https://www.csrc.gov.cn/csrc/c100103/c1451995/1451995/files/1616066675411_69786.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002748.SZ:2021,002748.SZ,2021-05-01,pass_preorigin_classification,C26,2021-04-14,14,https://www.csrc.gov.cn/csrc/c100103/c29a6845e0d0b4912adcc1cdfa5f679eb/29a6845e0d0b4912adcc1cdfa5f679eb/files/1629362473789_90940.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002748.SZ:2022,002748.SZ,2022-05-01,pass_preorigin_classification,C26,2021-11-10,15,https://www.csrc.gov.cn/csrc/c100103/c1558619/1558619/files/1638277734844_11692.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002748.SZ:2023,002748.SZ,2023-05-01,pending,,,,,0,,,,,,pending,0,,,pending_source_review,pending,0
002748.SZ:2024,002748.SZ,2024-05-01,pass_preorigin_classification,C26,2024-04-03,27,https://sp.capco.org.cn:82/file/202603/hangyefenlei/2023xiaban/2023xiabangupiaodaima.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002748.SZ:2025,002748.SZ,2025-05-01,pass_preorigin_classification,C26,2025-04-18,25,https://sp.capco.org.cn:82/file/202603/hangyefenlei/2024xiaban/hangyefenleigupiaodaima.pdf,1,1,https://static.cninfo.com.cn/finalpage/2025-04-26/1223332041.PDF,2025-04-26,,,exclude_existing_st,0,,,pending_source_review,excluded,0
002753.SZ:2019,002753.SZ,2019-05-01,pass_preorigin_classification,C26,2019-04-19,13,https://www.csrc.gov.cn/csrc/c100103/c1451999/1451999/files/1616066680642_59642.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002753.SZ:2020,002753.SZ,2020-05-01,pass_preorigin_classification,C26,2020-04-14,13,https://www.csrc.gov.cn/csrc/c100103/c1451995/1451995/files/1616066675411_69786.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002753.SZ:2021,002753.SZ,2021-05-01,pass_preorigin_classification,C26,2021-04-14,14,https://www.csrc.gov.cn/csrc/c100103/c29a6845e0d0b4912adcc1cdfa5f679eb/29a6845e0d0b4912adcc1cdfa5f679eb/files/1629362473789_90940.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002753.SZ:2022,002753.SZ,2022-05-01,pass_preorigin_classification,C26,2021-11-10,15,https://www.csrc.gov.cn/csrc/c100103/c1558619/1558619/files/1638277734844_11692.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002753.SZ:2023,002753.SZ,2023-05-01,pending,,,,,0,,,,,,pending,0,,,pending_source_review,pending,0
002753.SZ:2024,002753.SZ,2024-05-01,pass_preorigin_classification,C26,2024-04-03,27,https://sp.capco.org.cn:82/file/202603/hangyefenlei/2023xiaban/2023xiabangupiaodaima.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002753.SZ:2025,002753.SZ,2025-05-01,pass_preorigin_classification,C26,2025-04-18,25,https://sp.capco.org.cn:82/file/202603/hangyefenlei/2024xiaban/hangyefenleigupiaodaima.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002760.SZ:2019,002760.SZ,2019-05-01,pass_preorigin_classification,C33,2019-04-19,29,https://www.csrc.gov.cn/csrc/c100103/c1451999/1451999/files/1616066680642_59642.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002760.SZ:2020,002760.SZ,2020-05-01,pass_preorigin_classification,C33,2020-04-14,30,https://www.csrc.gov.cn/csrc/c100103/c1451995/1451995/files/1616066675411_69786.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002760.SZ:2021,002760.SZ,2021-05-01,pass_preorigin_classification,C33,2021-04-14,33,https://www.csrc.gov.cn/csrc/c100103/c29a6845e0d0b4912adcc1cdfa5f679eb/29a6845e0d0b4912adcc1cdfa5f679eb/files/1629362473789_90940.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002760.SZ:2022,002760.SZ,2022-05-01,pass_preorigin_classification,C33,2021-11-10,35,https://www.csrc.gov.cn/csrc/c100103/c1558619/1558619/files/1638277734844_11692.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002760.SZ:2023,002760.SZ,2023-05-01,pending,,,,,0,,,,,,pending,0,,,pending_source_review,pending,0
002760.SZ:2024,002760.SZ,2024-05-01,pass_preorigin_classification,C33,2024-04-03,27,https://sp.capco.org.cn:82/file/202603/hangyefenlei/2023xiaban/2023xiabangupiaodaima.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002760.SZ:2025,002760.SZ,2025-05-01,pass_preorigin_classification,C33,2025-04-18,25,https://sp.capco.org.cn:82/file/202603/hangyefenlei/2024xiaban/hangyefenleigupiaodaima.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002782.SZ:2019,002782.SZ,2019-05-01,pass_preorigin_classification,C39,2019-04-19,50,https://www.csrc.gov.cn/csrc/c100103/c1451999/1451999/files/1616066680642_59642.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002782.SZ:2020,002782.SZ,2020-05-01,pass_preorigin_classification,C39,2020-04-14,52,https://www.csrc.gov.cn/csrc/c100103/c1451995/1451995/files/1616066675411_69786.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002782.SZ:2021,002782.SZ,2021-05-01,pass_preorigin_classification,C39,2021-04-14,58,https://www.csrc.gov.cn/csrc/c100103/c29a6845e0d0b4912adcc1cdfa5f679eb/29a6845e0d0b4912adcc1cdfa5f679eb/files/1629362473789_90940.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002782.SZ:2022,002782.SZ,2022-05-01,pass_preorigin_classification,C39,2021-11-10,62,https://www.csrc.gov.cn/csrc/c100103/c1558619/1558619/files/1638277734844_11692.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002782.SZ:2023,002782.SZ,2023-05-01,pending,,,,,0,,,,,,pending,0,,,pending_source_review,pending,0
002782.SZ:2024,002782.SZ,2024-05-01,pass_preorigin_classification,C39,2024-04-03,28,https://sp.capco.org.cn:82/file/202603/hangyefenlei/2023xiaban/2023xiabangupiaodaima.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002782.SZ:2025,002782.SZ,2025-05-01,pass_preorigin_classification,C39,2025-04-18,26,https://sp.capco.org.cn:82/file/202603/hangyefenlei/2024xiaban/hangyefenleigupiaodaima.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002788.SZ:2019,002788.SZ,2019-05-01,pass_preorigin_classification,F51,2019-04-19,63,https://www.csrc.gov.cn/csrc/c100103/c1451999/1451999/files/1616066680642_59642.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002788.SZ:2020,002788.SZ,2020-05-01,pass_preorigin_classification,F51,2020-04-14,66,https://www.csrc.gov.cn/csrc/c100103/c1451995/1451995/files/1616066675411_69786.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002788.SZ:2021,002788.SZ,2021-05-01,pass_preorigin_classification,F51,2021-04-14,74,https://www.csrc.gov.cn/csrc/c100103/c29a6845e0d0b4912adcc1cdfa5f679eb/29a6845e0d0b4912adcc1cdfa5f679eb/files/1629362473789_90940.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002788.SZ:2022,002788.SZ,2022-05-01,pass_preorigin_classification,F51,2021-11-10,79,https://www.csrc.gov.cn/csrc/c100103/c1558619/1558619/files/1638277734844_11692.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002788.SZ:2023,002788.SZ,2023-05-01,pending,,,,,0,,,,,,pending,0,,,pending_source_review,pending,0
002788.SZ:2024,002788.SZ,2024-05-01,pass_preorigin_classification,F51,2024-04-03,28,https://sp.capco.org.cn:82/file/202603/hangyefenlei/2023xiaban/2023xiabangupiaodaima.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002788.SZ:2025,002788.SZ,2025-05-01,pass_preorigin_classification,F51,2025-04-18,26,https://sp.capco.org.cn:82/file/202603/hangyefenlei/2024xiaban/hangyefenleigupiaodaima.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002790.SZ:2019,002790.SZ,2019-05-01,pass_preorigin_classification,C29,2019-04-19,23,https://www.csrc.gov.cn/csrc/c100103/c1451999/1451999/files/1616066680642_59642.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002790.SZ:2020,002790.SZ,2020-05-01,pass_preorigin_classification,C29,2020-04-14,24,https://www.csrc.gov.cn/csrc/c100103/c1451995/1451995/files/1616066675411_69786.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002790.SZ:2021,002790.SZ,2021-05-01,pass_preorigin_classification,C29,2021-04-14,26,https://www.csrc.gov.cn/csrc/c100103/c29a6845e0d0b4912adcc1cdfa5f679eb/29a6845e0d0b4912adcc1cdfa5f679eb/files/1629362473789_90940.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002790.SZ:2022,002790.SZ,2022-05-01,pass_preorigin_classification,C29,2021-11-10,27,https://www.csrc.gov.cn/csrc/c100103/c1558619/1558619/files/1638277734844_11692.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002790.SZ:2023,002790.SZ,2023-05-01,pending,,,,,0,,,,,,pending,0,,,pending_source_review,pending,0
002790.SZ:2024,002790.SZ,2024-05-01,pass_preorigin_classification,C29,2024-04-03,28,https://sp.capco.org.cn:82/file/202603/hangyefenlei/2023xiaban/2023xiabangupiaodaima.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002790.SZ:2025,002790.SZ,2025-05-01,pass_preorigin_classification,C29,2025-04-18,26,https://sp.capco.org.cn:82/file/202603/hangyefenlei/2024xiaban/hangyefenleigupiaodaima.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002792.SZ:2019,002792.SZ,2019-05-01,pass_preorigin_classification,C39,2019-04-19,50,https://www.csrc.gov.cn/csrc/c100103/c1451999/1451999/files/1616066680642_59642.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002792.SZ:2020,002792.SZ,2020-05-01,pass_preorigin_classification,C39,2020-04-14,53,https://www.csrc.gov.cn/csrc/c100103/c1451995/1451995/files/1616066675411_69786.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002792.SZ:2021,002792.SZ,2021-05-01,pass_preorigin_classification,C39,2021-04-14,58,https://www.csrc.gov.cn/csrc/c100103/c29a6845e0d0b4912adcc1cdfa5f679eb/29a6845e0d0b4912adcc1cdfa5f679eb/files/1629362473789_90940.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002792.SZ:2022,002792.SZ,2022-05-01,pass_preorigin_classification,C39,2021-11-10,62,https://www.csrc.gov.cn/csrc/c100103/c1558619/1558619/files/1638277734844_11692.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002792.SZ:2023,002792.SZ,2023-05-01,pending,,,,,0,,,,,,pending,0,,,pending_source_review,pending,0
002792.SZ:2024,002792.SZ,2024-05-01,pass_preorigin_classification,C39,2024-04-03,28,https://sp.capco.org.cn:82/file/202603/hangyefenlei/2023xiaban/2023xiabangupiaodaima.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002792.SZ:2025,002792.SZ,2025-05-01,pass_preorigin_classification,C39,2025-04-18,26,https://sp.capco.org.cn:82/file/202603/hangyefenlei/2024xiaban/hangyefenleigupiaodaima.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002795.SZ:2019,002795.SZ,2019-05-01,pass_preorigin_classification,C34,2019-04-19,31,https://www.csrc.gov.cn/csrc/c100103/c1451999/1451999/files/1616066680642_59642.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002795.SZ:2020,002795.SZ,2020-05-01,pass_preorigin_classification,C34,2020-04-14,32,https://www.csrc.gov.cn/csrc/c100103/c1451995/1451995/files/1616066675411_69786.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002795.SZ:2021,002795.SZ,2021-05-01,pass_preorigin_classification,C34,2021-04-14,36,https://www.csrc.gov.cn/csrc/c100103/c29a6845e0d0b4912adcc1cdfa5f679eb/29a6845e0d0b4912adcc1cdfa5f679eb/files/1629362473789_90940.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002795.SZ:2022,002795.SZ,2022-05-01,pass_preorigin_classification,C34,2021-11-10,37,https://www.csrc.gov.cn/csrc/c100103/c1558619/1558619/files/1638277734844_11692.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002795.SZ:2023,002795.SZ,2023-05-01,pending,,,,,0,,,,,,pending,0,,,pending_source_review,pending,0
002795.SZ:2024,002795.SZ,2024-05-01,pass_preorigin_classification,C34,2024-04-03,28,https://sp.capco.org.cn:82/file/202603/hangyefenlei/2023xiaban/2023xiabangupiaodaima.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002795.SZ:2025,002795.SZ,2025-05-01,pass_preorigin_classification,C34,2025-04-18,26,https://sp.capco.org.cn:82/file/202603/hangyefenlei/2024xiaban/hangyefenleigupiaodaima.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002796.SZ:2020,002796.SZ,2020-05-01,pass_preorigin_classification,C33,2020-04-14,30,https://www.csrc.gov.cn/csrc/c100103/c1451995/1451995/files/1616066675411_69786.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002796.SZ:2021,002796.SZ,2021-05-01,pass_preorigin_classification,C39,2021-04-14,58,https://www.csrc.gov.cn/csrc/c100103/c29a6845e0d0b4912adcc1cdfa5f679eb/29a6845e0d0b4912adcc1cdfa5f679eb/files/1629362473789_90940.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002796.SZ:2022,002796.SZ,2022-05-01,pass_preorigin_classification,C39,2021-11-10,62,https://www.csrc.gov.cn/csrc/c100103/c1558619/1558619/files/1638277734844_11692.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002796.SZ:2023,002796.SZ,2023-05-01,pending,,,,,0,,,,,,pending,0,,,pending_source_review,pending,0
002796.SZ:2024,002796.SZ,2024-05-01,pass_preorigin_classification,C39,2024-04-03,28,https://sp.capco.org.cn:82/file/202603/hangyefenlei/2023xiaban/2023xiabangupiaodaima.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002796.SZ:2025,002796.SZ,2025-05-01,pass_preorigin_classification,C39,2025-04-18,26,https://sp.capco.org.cn:82/file/202603/hangyefenlei/2024xiaban/hangyefenleigupiaodaima.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002801.SZ:2020,002801.SZ,2020-05-01,pass_preorigin_classification,C38,2020-04-14,46,https://www.csrc.gov.cn/csrc/c100103/c1451995/1451995/files/1616066675411_69786.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002801.SZ:2021,002801.SZ,2021-05-01,pass_preorigin_classification,C38,2021-04-14,51,https://www.csrc.gov.cn/csrc/c100103/c29a6845e0d0b4912adcc1cdfa5f679eb/29a6845e0d0b4912adcc1cdfa5f679eb/files/1629362473789_90940.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002801.SZ:2022,002801.SZ,2022-05-01,pass_preorigin_classification,C38,2021-11-10,55,https://www.csrc.gov.cn/csrc/c100103/c1558619/1558619/files/1638277734844_11692.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002801.SZ:2023,002801.SZ,2023-05-01,pending,,,,,0,,,,,,pending,0,,,pending_source_review,pending,0
002801.SZ:2024,002801.SZ,2024-05-01,pass_preorigin_classification,C38,2024-04-03,28,https://sp.capco.org.cn:82/file/202603/hangyefenlei/2023xiaban/2023xiabangupiaodaima.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002801.SZ:2025,002801.SZ,2025-05-01,pass_preorigin_classification,C38,2025-04-18,26,https://sp.capco.org.cn:82/file/202603/hangyefenlei/2024xiaban/hangyefenleigupiaodaima.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002811.SZ:2020,002811.SZ,2020-05-01,pass_preorigin_classification,E50,2020-04-14,65,https://www.csrc.gov.cn/csrc/c100103/c1451995/1451995/files/1616066675411_69786.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002811.SZ:2021,002811.SZ,2021-05-01,pass_preorigin_classification,E50,2021-04-14,73,https://www.csrc.gov.cn/csrc/c100103/c29a6845e0d0b4912adcc1cdfa5f679eb/29a6845e0d0b4912adcc1cdfa5f679eb/files/1629362473789_90940.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002811.SZ:2022,002811.SZ,2022-05-01,pass_preorigin_classification,E50,2021-11-10,78,https://www.csrc.gov.cn/csrc/c100103/c1558619/1558619/files/1638277734844_11692.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002811.SZ:2023,002811.SZ,2023-05-01,pending,,,,,0,,,,,,pending,0,,,pending_source_review,pending,0
002811.SZ:2024,002811.SZ,2024-05-01,pass_preorigin_classification,M74,2024-04-03,28,https://sp.capco.org.cn:82/file/202603/hangyefenlei/2023xiaban/2023xiabangupiaodaima.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002811.SZ:2025,002811.SZ,2025-05-01,pass_preorigin_classification,M74,2025-04-18,26,https://sp.capco.org.cn:82/file/202603/hangyefenlei/2024xiaban/hangyefenleigupiaodaima.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002813.SZ:2020,002813.SZ,2020-05-01,pass_preorigin_classification,C39,2020-04-14,53,https://www.csrc.gov.cn/csrc/c100103/c1451995/1451995/files/1616066675411_69786.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002813.SZ:2021,002813.SZ,2021-05-01,pass_preorigin_classification,C39,2021-04-14,58,https://www.csrc.gov.cn/csrc/c100103/c29a6845e0d0b4912adcc1cdfa5f679eb/29a6845e0d0b4912adcc1cdfa5f679eb/files/1629362473789_90940.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002813.SZ:2022,002813.SZ,2022-05-01,pass_preorigin_classification,C39,2021-11-10,62,https://www.csrc.gov.cn/csrc/c100103/c1558619/1558619/files/1638277734844_11692.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002813.SZ:2023,002813.SZ,2023-05-01,pending,,,,,0,,,,,,pending,0,,,pending_source_review,pending,0
002813.SZ:2024,002813.SZ,2024-05-01,pass_preorigin_classification,C39,2024-04-03,28,https://sp.capco.org.cn:82/file/202603/hangyefenlei/2023xiaban/2023xiabangupiaodaima.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002813.SZ:2025,002813.SZ,2025-05-01,pass_preorigin_classification,C39,2025-04-18,26,https://sp.capco.org.cn:82/file/202603/hangyefenlei/2024xiaban/hangyefenleigupiaodaima.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002822.SZ:2020,002822.SZ,2020-05-01,pass_preorigin_classification,E50,2020-04-14,65,https://www.csrc.gov.cn/csrc/c100103/c1451995/1451995/files/1616066675411_69786.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002822.SZ:2021,002822.SZ,2021-05-01,pass_preorigin_classification,E50,2021-04-14,73,https://www.csrc.gov.cn/csrc/c100103/c29a6845e0d0b4912adcc1cdfa5f679eb/29a6845e0d0b4912adcc1cdfa5f679eb/files/1629362473789_90940.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002822.SZ:2022,002822.SZ,2022-05-01,pass_preorigin_classification,E50,2021-11-10,78,https://www.csrc.gov.cn/csrc/c100103/c1558619/1558619/files/1638277734844_11692.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002822.SZ:2023,002822.SZ,2023-05-01,pending,,,,,0,,,,,,pending,0,,,pending_source_review,pending,0
002822.SZ:2024,002822.SZ,2024-05-01,pass_preorigin_classification,E50,2024-04-03,28,https://sp.capco.org.cn:82/file/202603/hangyefenlei/2023xiaban/2023xiabangupiaodaima.pdf,1,1,https://static.cninfo.com.cn/finalpage/2024-04-30/1219926069.PDF,2024-04-30,,,exclude_existing_st,0,,,pending_source_review,excluded,0
002822.SZ:2025,002822.SZ,2025-05-01,pass_preorigin_classification,E50,2025-04-18,26,https://sp.capco.org.cn:82/file/202603/hangyefenlei/2024xiaban/hangyefenleigupiaodaima.pdf,1,1,https://static.cninfo.com.cn/finalpage/2025-04-30/1223414701.PDF,2025-04-30,,,exclude_existing_st,0,,,pending_source_review,excluded,0
002830.SZ:2020,002830.SZ,2020-05-01,pass_preorigin_classification,E50,2020-04-14,65,https://www.csrc.gov.cn/csrc/c100103/c1451995/1451995/files/1616066675411_69786.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002830.SZ:2021,002830.SZ,2021-05-01,pass_preorigin_classification,E50,2021-04-14,73,https://www.csrc.gov.cn/csrc/c100103/c29a6845e0d0b4912adcc1cdfa5f679eb/29a6845e0d0b4912adcc1cdfa5f679eb/files/1629362473789_90940.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002830.SZ:2022,002830.SZ,2022-05-01,pass_preorigin_classification,E50,2021-11-10,78,https://www.csrc.gov.cn/csrc/c100103/c1558619/1558619/files/1638277734844_11692.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002830.SZ:2023,002830.SZ,2023-05-01,pending,,,,,0,,,,,,pending,0,,,pending_source_review,pending,0
002830.SZ:2024,002830.SZ,2024-05-01,pass_preorigin_classification,E50,2024-04-03,28,https://sp.capco.org.cn:82/file/202603/hangyefenlei/2023xiaban/2023xiabangupiaodaima.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002830.SZ:2025,002830.SZ,2025-05-01,pass_preorigin_classification,E50,2025-04-18,26,https://sp.capco.org.cn:82/file/202603/hangyefenlei/2024xiaban/hangyefenleigupiaodaima.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002832.SZ:2020,002832.SZ,2020-05-01,pass_preorigin_classification,C18,2020-04-14,8,https://www.csrc.gov.cn/csrc/c100103/c1451995/1451995/files/1616066675411_69786.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002832.SZ:2021,002832.SZ,2021-05-01,pass_preorigin_classification,C18,2021-04-14,9,https://www.csrc.gov.cn/csrc/c100103/c29a6845e0d0b4912adcc1cdfa5f679eb/29a6845e0d0b4912adcc1cdfa5f679eb/files/1629362473789_90940.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002832.SZ:2022,002832.SZ,2022-05-01,pass_preorigin_classification,C18,2021-11-10,9,https://www.csrc.gov.cn/csrc/c100103/c1558619/1558619/files/1638277734844_11692.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002832.SZ:2023,002832.SZ,2023-05-01,pending,,,,,0,,,,,,pending,0,,,pending_source_review,pending,0
002832.SZ:2024,002832.SZ,2024-05-01,pass_preorigin_classification,C18,2024-04-03,29,https://sp.capco.org.cn:82/file/202603/hangyefenlei/2023xiaban/2023xiabangupiaodaima.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002832.SZ:2025,002832.SZ,2025-05-01,pass_preorigin_classification,C18,2025-04-18,26,https://sp.capco.org.cn:82/file/202603/hangyefenlei/2024xiaban/hangyefenleigupiaodaima.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002833.SZ:2020,002833.SZ,2020-05-01,pass_preorigin_classification,C35,2020-04-14,36,https://www.csrc.gov.cn/csrc/c100103/c1451995/1451995/files/1616066675411_69786.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002833.SZ:2021,002833.SZ,2021-05-01,pass_preorigin_classification,C35,2021-04-14,39,https://www.csrc.gov.cn/csrc/c100103/c29a6845e0d0b4912adcc1cdfa5f679eb/29a6845e0d0b4912adcc1cdfa5f679eb/files/1629362473789_90940.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002833.SZ:2022,002833.SZ,2022-05-01,pass_preorigin_classification,C35,2021-11-10,41,https://www.csrc.gov.cn/csrc/c100103/c1558619/1558619/files/1638277734844_11692.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002833.SZ:2023,002833.SZ,2023-05-01,pending,,,,,0,,,,,,pending,0,,,pending_source_review,pending,0
002833.SZ:2024,002833.SZ,2024-05-01,pass_preorigin_classification,C35,2024-04-03,29,https://sp.capco.org.cn:82/file/202603/hangyefenlei/2023xiaban/2023xiabangupiaodaima.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002833.SZ:2025,002833.SZ,2025-05-01,pass_preorigin_classification,C35,2025-04-18,26,https://sp.capco.org.cn:82/file/202603/hangyefenlei/2024xiaban/hangyefenleigupiaodaima.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002835.SZ:2020,002835.SZ,2020-05-01,pass_preorigin_classification,C39,2020-04-14,53,https://www.csrc.gov.cn/csrc/c100103/c1451995/1451995/files/1616066675411_69786.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002835.SZ:2021,002835.SZ,2021-05-01,pass_preorigin_classification,C39,2021-04-14,58,https://www.csrc.gov.cn/csrc/c100103/c29a6845e0d0b4912adcc1cdfa5f679eb/29a6845e0d0b4912adcc1cdfa5f679eb/files/1629362473789_90940.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002835.SZ:2022,002835.SZ,2022-05-01,pass_preorigin_classification,C39,2021-11-10,62,https://www.csrc.gov.cn/csrc/c100103/c1558619/1558619/files/1638277734844_11692.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002835.SZ:2023,002835.SZ,2023-05-01,pending,,,,,0,,,,,,pending,0,,,pending_source_review,pending,0
